date;stationID;interpret;title
02/06/2024 01:11:11;41;MIKE & THE MECHANICS;OVER MY SHOULDER
02/06/2024 01:11:42;bayern1main;A-Ha;Hunting High And Low
02/06/2024 01:11:42;1live;Lorde;Tennis Court
02/06/2024 01:13:17;dashitradio;Rick Astley;Never Gonna Give You Up
02/06/2024 01:13:32;bremennext;Venbee mit Goddard.;Messy In Heaven
02/06/2024 01:15:22;18;JENNIFER LOPEZ;CAN'T GET ENOUGH
02/06/2024 01:15:22;41;JENNIFER LOPEZ;CAN'T GET ENOUGH
02/06/2024 01:15:38;bayern1main;Lesley Gore;It's My Party
02/06/2024 01:16:25;bremennext;Calvin Harris mit Justin Timberlake;Stay With Me
02/06/2024 01:16:41;1live;Lost Frequencies & Bastille;Head Down
02/06/2024 01:16:41;dashitradio;Zara Larsson;Can't Tame Her
02/06/2024 01:18:15;bayern1main;Bruce Springsteen;The River
02/06/2024 01:18:31;18;KERI HILSON;I LIKE
02/06/2024 01:18:31;41;KERI HILSON;I LIKE
02/06/2024 01:19:49;dashitradio;Tom Walker;Leave A Light On
02/06/2024 01:19:50;1live;Jason Derulo;Take You Dancing
02/06/2024 01:20:37;bremennext;Pashanim;Airberlin
02/06/2024 01:21:40;41;DAVID GUETTA & ANNE-MARIE & CO;BABY DON'T HURT ME
02/06/2024 01:21:56;bayern1main;Roxette;Dangerous
02/06/2024 01:22:43;dashitradio;David Guetta;Baby Don't Hurt Me ( & Anne-marie & Coi Leray)
02/06/2024 01:22:43;18;DAVID GUETTA & ANNE-MARIE & CO;BABY DON'T HURT ME
02/06/2024 01:22:59;bremennext;J. Balvin mit Skrillex;In Da Getto
02/06/2024 01:23:15;1live;Nico Santos;Would I Lie To You
02/06/2024 01:23:46;1live;The Kid LAROI;WHAT JUST HAPPENED
02/06/2024 01:24:50;18;LEWIS CAPALDI;SOMEONE YOU LOVED
02/06/2024 01:24:50;41;LEWIS CAPALDI;SOMEONE YOU LOVED
02/06/2024 01:25:05;dashitradio;Will Smith;Men In Black
02/06/2024 01:25:05;bremennext;J Hus mit Drake;Who Told You
02/06/2024 01:25:37;bayern1main;Erasure;Sometimes
02/06/2024 01:26:55;1live;David Guetta;Dangerous
02/06/2024 01:27:59;18;AVA MAX;SALT
02/06/2024 01:27:59;41;AVA MAX;SALT
02/06/2024 01:28:31;dashitradio;Tate Mcrae;Greedy
02/06/2024 01:28:31;bremennext;Marteria mit Yasha;Lila Wolken
02/06/2024 01:29:02;bayern1main;Rob Thomas;Little Wonders
02/06/2024 01:30:06;1live;Loi;News
02/06/2024 01:30:37;dashitradio;The Weeknd;Can't Feel My Face
02/06/2024 01:31:09;18;ACDC;YOU SHOOK ME ALL NIGHT LONG
02/06/2024 01:31:09;41;ACDC;YOU SHOOK ME ALL NIGHT LONG
02/06/2024 01:32:28;bremennext;Rick Ross mit Meek Mill;Go To Hell
02/06/2024 01:32:44;bayern1main;Taylor Dayne;Tell It To My Heart
02/06/2024 01:34:03;dashitradio;James Arthur;Blindside
02/06/2024 01:34:18;1live;Kenya Grace;Strangers
02/06/2024 01:34:19;41;RAY DALTON;ALL WE GOT
02/06/2024 01:35:22;18;RAY DALTON;ALL WE GOT
02/06/2024 01:36:10;bayern1main;Johnny Nash;I Can See Clearly Now
02/06/2024 01:36:25;bremennext;Tyla;Water
02/06/2024 01:36:26;18;THIRTY SECONDS TO MARS;SEASONS
02/06/2024 01:36:26;41;THIRTY SECONDS TO MARS;SEASONS
02/06/2024 01:37:28;1live;Anne-Marie;Ciao Adios
02/06/2024 01:38:00;dashitradio;Kt Tunstall;Suddenly I See
02/06/2024 01:38:32;bayern1main;Asia;Heat Of The Moment
02/06/2024 01:39:04;bremennext;Tiėsto mit 21 Savage;Both
02/06/2024 01:39:36;18;BLUE;ALL RISE
02/06/2024 01:39:36;41;BLUE;ALL RISE
02/06/2024 01:40:54;1live;Noah Kahan;Stick Season
02/06/2024 01:41:11;dashitradio;Nico Santos;Where You Are ( & Fast Boy)
02/06/2024 01:42:30;bremennext;Lil Nas X;J Christ
02/06/2024 01:43:01;bayern1main;Madonna;Secret
02/06/2024 01:43:33;dashitradio;Zoe Wees;Control
02/06/2024 01:43:49;1live;Pharrell Williams;Happy
02/06/2024 01:44:37;bremennext;French Montana mit Post Malone;Writing On The Wall
02/06/2024 01:44:53;18;NICO SANTOS, FAST BOY;WHERE YOU ARE
02/06/2024 01:44:53;41;NICO SANTOS, FAST BOY;WHERE YOU ARE
02/06/2024 01:47:14;bayern1main;Crowded House;Don't Dream It's Over
02/06/2024 01:47:30;1live;Farruko;Pepas
02/06/2024 01:47:30;dashitradio;Glockenbach;Brooklyn
02/06/2024 01:48:02;18;JANET JACKSON;TOGETHER AGAIN
02/06/2024 01:48:02;41;JANET JACKSON;TOGETHER AGAIN
02/06/2024 01:48:33;bremennext;Shygirl mit Cosha;Thicc
02/06/2024 01:50:24;dashitradio;Fine Young Cannibals;Good Thing
02/06/2024 01:50:55;bayern1main;Pink;Runaway
02/06/2024 01:52:14;18;TOM WALKER;FREAKING OUT
02/06/2024 01:52:14;41;TOM WALKER;FREAKING OUT
02/06/2024 01:52:46;bremennext;Mero mit Ayliva;Bullet
02/06/2024 01:52:46;1live;Zimmer90;What Love Is
02/06/2024 01:53:33;dashitradio;Ava Max;Every Time I Cry
02/06/2024 01:53:33;bayern1main;Alphaville;Forever Young
02/06/2024 01:54:21;18;MARSHMELLO X KHALID;NUMB
02/06/2024 01:54:21;41;MARSHMELLO X KHALID;NUMB
02/06/2024 01:54:36;bremennext;Young T mit Bugsey;Don't Rush
02/06/2024 01:56:11;1live;Anna Naklab feat. Alle Farben & YOUNOTUS;Supergirl
02/06/2024 01:56:27;dashitradio;The Kid Laroi;Without You
02/06/2024 01:57:14;bayern1main;Fats Domino;I'm Walking
02/06/2024 01:57:30;18;SILBERMOND;LEICHTES GEPÄCK
02/06/2024 01:57:30;41;SILBERMOND;LEICHTES GEPÄCK
02/06/2024 01:57:46;bremennext;Diplo mit Maren Morris;42
02/06/2024 01:58:17;1live;Riton x Oliver Heldens feat. Vula;Turn Me On
02/06/2024 01:59:05;dashitradio;Alle Farben;Fading ( & Ilira)
02/06/2024 01:59:20;bayern1main;Roxy Music;More Than This
02/06/2024 02:00:40;bremennext;cassö mit Raye;Prada
02/06/2024 02:02:30;dashitradio;Tom Gregory;Never Look Back
02/06/2024 02:02:46;bremennext;Gunna;Fukumean
02/06/2024 02:04:52;bremennext;Nicki Minaj mit Lil Uzi Vert;Everybody
02/06/2024 02:04:53;18;OFENBACH FEAT. NORMA JEAN MART;OVERDRIVE
02/06/2024 02:04:53;41;OFENBACH FEAT. NORMA JEAN MART;OVERDRIVE
02/06/2024 02:05:08;1live;Jaymes Young;Infinity
02/06/2024 02:05:08;dashitradio;Regard;Ride It
02/06/2024 02:05:08;bayern1main;OMD;Maid Of Orleans
02/06/2024 02:07:46;dashitradio;Cat Burns;New Know That You're Not Alone
02/06/2024 02:08:02;18;SINEAD O'CONNOR;NOTHING COMPARES 2 U
02/06/2024 02:08:02;41;SINEAD O'CONNOR;NOTHING COMPARES 2 U
02/06/2024 02:08:17;bayern1main;Michael Jackson;Leave Me Alone
02/06/2024 02:08:33;bremennext;Jennifer Lopez mit Latto;Can't Get Enough (Explicit)
02/06/2024 02:08:49;1live;Benson Boone;Beautiful Things
02/06/2024 02:10:55;dashitradio;Owl City;Fireflies
02/06/2024 02:11:11;18;RIKU RAJAMAA;LONELY HEART
02/06/2024 02:11:11;41;RIKU RAJAMAA;LONELY HEART
02/06/2024 02:11:42;1live;Dua Lipa;Be The One
02/06/2024 02:11:42;bremennext;Nina Chuba;Glatteis
02/06/2024 02:12:46;bayern1main;Sunrise Avenue;Hollywood Hills
02/06/2024 02:14:36;dashitradio;Coldplay;Higher Power
02/06/2024 02:14:52;bremennext;Robin Schulz mit Koppy;Fugazi (Robin Schulz Presents Koppy)
02/06/2024 02:15:07;1live;Zerb & Sofiya Nzau;Mwaki
02/06/2024 02:15:24;18;MALIK HARRIS;DREAMER
02/06/2024 02:15:24;41;MALIK HARRIS;DREAMER
02/06/2024 02:16:11;bayern1main;Starship;Sara.
02/06/2024 02:16:27;41;MARK RONSON FEAT. MILEY CYRUS;NOTHING BREAKS LIKE A HEART
02/06/2024 02:17:30;bremennext;Doja Cat;Say So
02/06/2024 02:17:30;18;MARK RONSON FEAT. MILEY CYRUS;NOTHING BREAKS LIKE A HEART
02/06/2024 02:18:02;dashitradio;Adele;Skyfall
02/06/2024 02:18:33;1live;Lena;What I Want
02/06/2024 02:20:39;18;K'NAAN;WAVIN' FLAG
02/06/2024 02:20:39;41;K'NAAN;WAVIN' FLAG
02/06/2024 02:21:10;1live;Sean Paul feat. Alexis Jordan;Got 2 Luv U
02/06/2024 02:21:26;bayern1main;Boney M.;Sunny
02/06/2024 02:21:26;bremennext;DJ JEEZY mit Shindy;Red Dot
02/06/2024 02:21:57;dashitradio;Marshmello;Dreaming (X Pink X Sting)
02/06/2024 02:23:16;bremennext;Fat Joe mit Dj Khaled;Sunshine (The Light)
02/06/2024 02:24:35;dashitradio;Peter Gabriel;Sledgehammer
02/06/2024 02:24:51;18;PICTURE THIS;ACT OF INNOCENCE
02/06/2024 02:24:51;41;PICTURE THIS;ACT OF INNOCENCE
02/06/2024 02:25:07;1live;Sophie And The Giants & Purple Disco Machine;Paradise
02/06/2024 02:25:07;bayern1main;Van Morrison;Someone Like You
02/06/2024 02:25:38;bremennext;Fifty Fifty;Cupid
02/06/2024 02:28:00;18;ZEDD & ELLEY DUHÉ;HAPPY NOW
02/06/2024 02:28:00;41;ZEDD & ELLEY DUHÉ;HAPPY NOW
02/06/2024 02:28:16;1live;Glass Animals;Heat waves
02/06/2024 02:28:32;bremennext;Disclosure;Latch
02/06/2024 02:28:48;dashitradio;Harry Styles;As It Was
02/06/2024 02:29:03;bayern1main;Sailor;The Secretary
02/06/2024 02:31:25;dashitradio;Jason Derulo;Want To Want Me
02/06/2024 02:31:57;bayern1main;Belinda Carlisle;Circle In The Sand
02/06/2024 02:32:12;1live;Ofenbach feat. Norma Jean Martine;Overdrive
02/06/2024 02:32:13;18;DEPECHE MODE;JUST CAN'T GET ENOUGH
02/06/2024 02:32:13;41;DEPECHE MODE;JUST CAN'T GET ENOUGH
02/06/2024 02:32:28;bremennext;Luude mit Bru-c;Tmo (Turn Me On)
02/06/2024 02:34:34;bremennext;Safraoui mit HoodBlaq;Maghrebia
02/06/2024 02:34:50;1live;Charlie Puth;How Long
02/06/2024 02:34:50;dashitradio;Zara Larsson;New Memory Lane
02/06/2024 02:35:22;18;R3HAB FEAT. MICHAEL SCHULTE;BETTER ME
02/06/2024 02:35:22;41;R3HAB FEAT. MICHAEL SCHULTE;BETTER ME
02/06/2024 02:35:37;bayern1main;Kate Ryan;La promesse
02/06/2024 02:37:12;bremennext;The Weeknd mit Madonna;Popular
02/06/2024 02:37:28;18;DUA LIPA;HOUDINI
02/06/2024 02:37:28;41;DUA LIPA;HOUDINI
02/06/2024 02:37:59;dashitradio;Sunrise Avenue;Fairytale Gone Bad
02/06/2024 02:39:03;bayern1main;Garland Jeffreys;Matador
02/06/2024 02:39:50;1live;Blumengarten;Neue Welt
02/06/2024 02:40:53;bremennext;Jack Harlow;Lovin On Me
02/06/2024 02:41:09;dashitradio;Felix Jaehn;All For Love (feat. Sandro Cavazza)
02/06/2024 02:42:43;1live;Maroon 5 feat. Christina Aguilera;Moves Like Jagger
02/06/2024 02:42:44;18;DIE ÄRZTE;M&F
02/06/2024 02:42:44;41;DIE ÄRZTE;M&F
02/06/2024 02:43:15;bremennext;Koffee;Toast
02/06/2024 02:43:30;bayern1main;Scorpions;You And I
02/06/2024 02:43:46;dashitradio;Meghan Trainor;Dear Future Husband
02/06/2024 02:46:09;1live;Lil Nas X;J CHRIST
02/06/2024 02:46:25;bremennext;Reezy;In & Out
02/06/2024 02:46:41;dashitradio;Lost Frequencies;The Feeling
02/06/2024 02:46:57;41;CLOCKCLOCK;SOMEONE ELSE
02/06/2024 02:47:59;18;CLOCKCLOCK;SOMEONE ELSE
02/06/2024 02:48:15;bayern1main;Whitney Houston;Saving All My Love For You
02/06/2024 02:48:31;bremennext;Becky Hill mit Sonny Fodera;Never Be Alone
02/06/2024 02:49:02;dashitradio;Terence Trent D'arby;Dance Little Sister
02/06/2024 02:49:34;1live;Ed Sheeran;Shivers
02/06/2024 02:50:06;41;MEDUZA, DERMOT KENNEDY;PARADISE
02/06/2024 02:51:09;18;MEDUZA, DERMOT KENNEDY;PARADISE
02/06/2024 02:51:56;bayern1main;Beatles;Eleanor Rigby
02/06/2024 02:52:59;1live;MEDUZA x James Carter feat. Elley Duhe & FAST BOY;Bad Memories
02/06/2024 02:53:15;dashitradio;Kamrad;I Believe
02/06/2024 02:53:15;41;COOLIO;GANGSTA'S PARADISE
02/06/2024 02:54:03;bayern1main;Kylie Minogue;I Should Be So Lucky
02/06/2024 02:54:19;18;COOLIO;GANGSTA'S PARADISE
02/06/2024 02:54:34;1live;Seeed;Augenbling
02/06/2024 02:54:34;bremennext;Pajel mit Jazeek;Nostalgie
02/06/2024 02:55:53;dashitradio;Kygo;Remind Me To Forget ( & Miguel)
02/06/2024 02:57:12;bayern1main;Ed Sheeran;I Don't Care
02/06/2024 02:57:12;bremennext;Post Malone;Chemical
02/06/2024 02:57:27;1live;Taylor Swift;Is It Over Now? (Taylor's Version) (From The Vault)
02/06/2024 02:57:28;18;P!NK;IRRELEVANT
02/06/2024 02:57:28;41;P!NK;IRRELEVANT
02/06/2024 02:59:18;dashitradio;Dido;Sand In My Shoes
02/06/2024 03:00:36;bremennext;Zerb mit Sofiya Nzau;Mwaki
02/06/2024 03:01:08;bayern1main;Tina Turner;What You Get Is What You See
02/06/2024 03:02:11;1live;1LIVE;euer Radio im Sektor.
02/06/2024 03:02:58;dashitradio;Taylor Swift;Cruel Summer
02/06/2024 03:03:46;41;GLOCKENBACH X ELLA HENDERSON;LIFELINE
02/06/2024 03:04:33;1live;Jax Jones & Calum Scott;Whistle
02/06/2024 03:04:33;bremennext;Ayliva;Weißes Haus
02/06/2024 03:04:49;18;GLOCKENBACH X ELLA HENDERSON;LIFELINE
02/06/2024 03:05:20;bayern1main;Manfred Mann;For You
02/06/2024 03:05:52;dashitradio;Ed Sheeran;Shape Of You
02/06/2024 03:06:55;bremennext;Ella Henderson mit Rudimental;Alibi
02/06/2024 03:06:55;18;NICKELBACK;IF TODAY WAS YOUR LAST DAY
02/06/2024 03:06:55;41;NICKELBACK;IF TODAY WAS YOUR LAST DAY
02/06/2024 03:07:42;1live;AYLIVA;Hässlich
02/06/2024 03:09:01;bayern1main;Ich & Ich;Vom selben Stern
02/06/2024 03:09:48;dashitradio;Purple Disco Machine;In The Dark (feat. Sophie & The Giants)
02/06/2024 03:10:04;1live;Shawn Mendes;Stitches
02/06/2024 03:10:20;bremennext;Dua Lipa;Houdini
02/06/2024 03:11:07;18;THE KID LAROI;WHAT JUST HAPPENED
02/06/2024 03:11:07;41;THE KID LAROI;WHAT JUST HAPPENED
02/06/2024 03:12:26;bayern1main;Joe Cocker;Don't You Love Me Anymore
02/06/2024 03:12:57;dashitradio;Prince & The Revolution;Kiss
02/06/2024 03:13:29;bremennext;Bounty & Cocoa;Stadt Gespräch
02/06/2024 03:14:47;1live;Zara Larsson x David Guetta;On My Love
02/06/2024 03:15:35;bremennext;Bunt. mit Nate Traveller;Clouds
02/06/2024 03:16:07;bayern1main;Wakelin, Johnny;In Zaire
02/06/2024 03:16:23;dashitradio;Lena;Straitjacket
02/06/2024 03:16:23;18;WHITNEY HOUSTON;HOW WILL I KNOW
02/06/2024 03:16:23;41;WHITNEY HOUSTON;HOW WILL I KNOW
02/06/2024 03:18:29;1live;DJ Snake & J. Balvin feat. Tyga;Loco Contigo
02/06/2024 03:18:29;bremennext;The Kid Laroi;Thousand Miles
02/06/2024 03:19:17;dashitradio;Mark Ronson feat. Miley Cyrus;Nothing Breaks Like A Heart
02/06/2024 03:19:32;18;AVICII;WAITING FOR LOVE
02/06/2024 03:19:32;41;AVICII;WAITING FOR LOVE
02/06/2024 03:19:48;bayern1main;Narada Michael Walden & Patti Austin;Gimme Gimme Gimme
02/06/2024 03:20:35;bremennext;Billa Joe mit Faroon;Business Straight
02/06/2024 03:21:22;1live;The Last Dinner Party;Nothing Matters
02/06/2024 03:22:41;dashitradio;Ray Dalton;Do It Again
02/06/2024 03:22:42;bremennext;PNL;Au Dd
02/06/2024 03:23:45;18;TOM GREGORY;NEVER LOOK BACK
02/06/2024 03:23:45;41;TOM GREGORY;NEVER LOOK BACK
02/06/2024 03:24:16;bayern1main;4 Non Blondes;What's Up
02/06/2024 03:24:32;1live;Route 94 feat. Jess Glynne;My Love
02/06/2024 03:25:36;dashitradio;Melanie C;First Day Of My Life
02/06/2024 03:25:52;18;GERI HALLIWELL;IT'S RAINING MEN
02/06/2024 03:25:52;41;GERI HALLIWELL;IT'S RAINING MEN
02/06/2024 03:26:39;bremennext;Martin Garrix mit Jvke;Hero
02/06/2024 03:27:42;1live;Bausa;Was du Liebe nennst
02/06/2024 03:28:46;bayern1main;Phil Collins;Two Hearts
02/06/2024 03:29:02;41;NOAH KAHAN;STICK SEASON
02/06/2024 03:29:17;bremennext;Fisher;Losing It
02/06/2024 03:29:33;dashitradio;Rea Garvey;New Perfect In My Eyes
02/06/2024 03:30:05;18;NOAH KAHAN;STICK SEASON
02/06/2024 03:31:40;1live;Selena Gomez;Single Soon
02/06/2024 03:32:12;dashitradio;Michael Patrick Kelly;Et Voila
02/06/2024 03:32:12;bayern1main;Depeche Mode;Precious
02/06/2024 03:33:15;18;DR. ALBAN;IT'S MY LIFE
02/06/2024 03:33:15;41;DR. ALBAN;IT'S MY LIFE
02/06/2024 03:34:34;1live;ClockClock;Someone Else
02/06/2024 03:35:21;dashitradio;Laurell;Habit
02/06/2024 03:35:37;bayern1main;Elton John;I Guess That's Why They Call It The Blues
02/06/2024 03:36:25;18;JAMES ARTHUR;BLINDSIDE
02/06/2024 03:36:25;41;JAMES ARTHUR;BLINDSIDE
02/06/2024 03:37:59;1live;Eliza Rose x Calvin Harris;Body Moving
02/06/2024 03:38:31;dashitradio;Ich & Ich;So Soll Es Bleiben
02/06/2024 03:39:34;18;LENA;LOOKING FOR LOVE
02/06/2024 03:39:34;41;LENA;LOOKING FOR LOVE
02/06/2024 03:40:21;bayern1main;Beach Boys;Fun, Fun, Fun
02/06/2024 03:40:36;1live;Years & Years;King
02/06/2024 03:42:10;dashitradio;Sia;Gimme Love
02/06/2024 03:42:26;bayern1main;Max Werner;Rain In May
02/06/2024 03:43:45;18;DIE TOTEN HOSEN;UNTER DEN WOLKEN
02/06/2024 03:43:45;41;DIE TOTEN HOSEN;UNTER DEN WOLKEN
02/06/2024 03:44:00;1live;Malik Harris;Sticks & Stones
02/06/2024 03:45:03;dashitradio;Justin Bieber;Love Yourself
02/06/2024 03:46:53;bayern1main;Eurythmics;I Saved The World Today
02/06/2024 03:47:56;18;THE WEEKND;BLINDING LIGHTS
02/06/2024 03:47:57;41;THE WEEKND;BLINDING LIGHTS
02/06/2024 03:48:43;dashitradio;Tiësto;Lay Low
02/06/2024 03:49:15;1live;Joel Corry feat MNEK;Head & Heart
02/06/2024 03:50:33;bayern1main;John Farnham;You're The Voice
02/06/2024 03:51:05;18;TAYLOR SWIFT;IS IT OVER NOW?
02/06/2024 03:51:05;41;TAYLOR SWIFT;IS IT OVER NOW?
02/06/2024 03:51:21;dashitradio;Bangles;Manic Monday
02/06/2024 03:51:52;1live;The Kid Laroi;Love Again
02/06/2024 03:53:57;1live;Ellie Goulding;Lights
02/06/2024 03:54:13;dashitradio;Jennifer Lopez;New Can't Get Enough
02/06/2024 03:54:29;bayern1main;Coldplay;Higher Power
02/06/2024 03:55:16;18;JONAS BLUE FEAT. DAKOTA;FAST CAR
02/06/2024 03:55:16;41;JONAS BLUE FEAT. DAKOTA;FAST CAR
02/06/2024 03:57:21;1live;Tyla;Water
02/06/2024 03:57:21;41;Puff Daddy & Faith Evans;I'll Be Missing You
02/06/2024 03:57:37;dashitradio;Lil Nas X;Thats What I Want
02/06/2024 03:57:37;bayern1main;Harold Faltermeyer;Axel F
02/06/2024 03:58:24;18;Puff Daddy & Faith Evans;I'll Be Missing You
02/06/2024 03:59:27;1live;Jax Jones & Calum Scott;Whistle
02/06/2024 04:00:14;dashitradio;Lewis Capaldi;Someone You Loved
02/06/2024 04:00:45;bayern1main;Cat Stevens;Can't Keep It In
02/06/2024 04:02:51;dashitradio;Pink;Runaway
02/06/2024 04:04:41;18;ZOE WEES;DON'T GIVE UP
02/06/2024 04:04:41;41;ZOE WEES;DON'T GIVE UP
02/06/2024 04:05:12;1live;Miley Cyrus;Flowers
02/06/2024 04:05:28;bayern1main;Queen;It's A Hard Life
02/06/2024 04:05:59;dashitradio;Walk The Moon;Shut Up & Dance
02/06/2024 04:06:46;18;LINKIN PARK;WHAT I'VE DONE
02/06/2024 04:06:46;41;LINKIN PARK;WHAT I'VE DONE
02/06/2024 04:08:36;1live;Teddy Swims;Lose Control
02/06/2024 04:09:23;dashitradio;Kamrad;I Hope You End Up Alone (With Me)
02/06/2024 04:09:54;18;KYGO X AVA MAX;WHATEVER
02/06/2024 04:09:54;41;KYGO X AVA MAX;WHATEVER
02/06/2024 04:11:13;bayern1main;George Benson;Give Me The Night
02/06/2024 04:11:28;dashitradio;Amy Winehouse;Valerie
02/06/2024 04:11:44;1live;Kungs;Don't you know
02/06/2024 04:13:35;bayern1main;Ava Max;Kings & Queens
02/06/2024 04:14:06;18;KATY PERRY;TEENAGE DREAM
02/06/2024 04:14:06;41;KATY PERRY;TEENAGE DREAM
02/06/2024 04:15:09;dashitradio;Meduza;Bad Memories (X James Carter feat. Elley Duhe & Fa
02/06/2024 04:15:56;bayern1main;Lindsey Buckingham;Trouble
02/06/2024 04:16:12;1live;Jack Harlow;Lovin On Me
02/06/2024 04:16:28;bremennext;Tiėsto mit Fast Boy;All My Life
02/06/2024 04:17:31;dashitradio;Shawn Mendes;Stitches
02/06/2024 04:18:19;18;JOSEF SALVAT;DIAMONDS
02/06/2024 04:18:19;41;JOSEF SALVAT;DIAMONDS
02/06/2024 04:18:50;1live;Katy Perry;Part Of Me
02/06/2024 04:18:51;bremennext;Dua Lipa;Don't Start Now
02/06/2024 04:20:25;bayern1main;Kim Wilde;View From A Bridge
02/06/2024 04:20:25;18;TWOCOLORS, SAFRI DUO, CHRIS DE;CYNICAL
02/06/2024 04:20:26;41;TWOCOLORS, SAFRI DUO, CHRIS DE;CYNICAL
02/06/2024 04:21:13;dashitradio;Glockenbach;Lifeline (X Ella Henderson)
02/06/2024 04:22:16;1live;Mitski;My Love Mine All Mine
02/06/2024 04:22:32;bremennext;Bobby Vandamme;Bandit
02/06/2024 04:23:51;dashitradio;Depeche Mode;Everything Counts
02/06/2024 04:23:51;bayern1main;Savage Garden;Truly, Madly, Deeply
02/06/2024 04:24:23;1live;Justin Bieber feat. Daniel Caesar & Giveon;Peaches
02/06/2024 04:24:39;bremennext;Billie Eilish;Bury A Friend
02/06/2024 04:24:39;18;HALL & OATES;MANEATER
02/06/2024 04:24:39;41;HALL & OATES;MANEATER
02/06/2024 04:27:17;bremennext;Riton mit soaky siren;Sugar
02/06/2024 04:27:48;1live;Kygo feat. DNCE;Dancing Feet
02/06/2024 04:27:49;dashitradio;Alle Farben;Let It Rain Down (feat. Pollyanna)
02/06/2024 04:28:04;bayern1main;Baltimora;Tarzan Boy
02/06/2024 04:28:52;18;POST MALONE;CHEMICAL
02/06/2024 04:28:52;41;POST MALONE;CHEMICAL
02/06/2024 04:30:27;bremennext;Bruno Mars;24k Magic
02/06/2024 04:30:27;dashitradio;Dermot Kennedy;Outnumbered
02/06/2024 04:31:46;bayern1main;Nelly Furtado;Powerless
02/06/2024 04:32:02;18;JAX JONES, FIREBOY DML;ME AND MY GUITAR
02/06/2024 04:32:03;41;JAX JONES, FIREBOY DML;ME AND MY GUITAR
02/06/2024 04:32:34;1live;BENNETT;Vois Sur Ton Chemin (Techno Mix)
02/06/2024 04:33:21;bremennext;Acraze mit Goodboys;Believe
02/06/2024 04:34:09;18;SUNRISE AVENUE;I HELP YOU HATE ME
02/06/2024 04:34:09;41;SUNRISE AVENUE;I HELP YOU HATE ME
02/06/2024 04:34:24;dashitradio;Ariana Grande;Yes, And?
02/06/2024 04:35:28;1live;Jawsh 685 feat. Jason Derulo;Savage Love
02/06/2024 04:35:44;bayern1main;REO Speedwagon;Can't Fight This Feeling
02/06/2024 04:36:31;bremennext;Yung Saint Paul mit Badchieff;Schneller Als Du Denkst
02/06/2024 04:37:18;18;CAT BURNS;KNOW THAT YOU'RE NOT ALONE
02/06/2024 04:37:18;41;CAT BURNS;KNOW THAT YOU'RE NOT ALONE
02/06/2024 04:37:34;dashitradio;Robbie Williams;The Road To Mandalay
02/06/2024 04:38:53;bremennext;Travis Scott mit Bad Bunny;K-Pop
02/06/2024 04:39:40;1live;Giant Rooks;Pink Skies
02/06/2024 04:40:28;bayern1main;Cher;Strong Enough.
02/06/2024 04:40:43;dashitradio;Onerepublic;Runaway
02/06/2024 04:41:31;18;BRUCE SPRINGSTEEN;STREETS OF PHILADELPHIA
02/06/2024 04:41:31;41;BRUCE SPRINGSTEEN;STREETS OF PHILADELPHIA
02/06/2024 04:42:03;1live;Justin Timberlake;Can't Stop The Feeling!
02/06/2024 04:43:05;dashitradio;Clean Bandit feat. Jess Glynne;Rather Be
02/06/2024 04:43:06;bremennext;Bennett;Vois Sur Ton Chemin (Techno Mix)
02/06/2024 04:44:25;bayern1main;Wet Wet Wet;Angel Eyes
02/06/2024 04:45:28;bremennext;Stylo G mit Sean Paul;Dumpling (Remix)
02/06/2024 04:45:44;18;CLEAN BANDIT FEAT. ANNE-MARIE;ROCKABYE
02/06/2024 04:45:44;41;CLEAN BANDIT FEAT. ANNE-MARIE;ROCKABYE
02/06/2024 04:46:15;1live;Twocolors;Heavy Metal Love
02/06/2024 04:46:31;dashitradio;Dua Lipa;Houdini
02/06/2024 04:48:53;bremennext;Mero mit Ayliva;Bullet
02/06/2024 04:48:53;bayern1main;Bachman Turner Overdrive;You Ain't Seen Nothing Yet
02/06/2024 04:48:53;18;ALICIA KEYS;LIFELINE
02/06/2024 04:48:53;41;ALICIA KEYS;LIFELINE
02/06/2024 04:49:40;1live;Ellice;ANGST>LIEBE
02/06/2024 04:49:40;dashitradio;Spin Doctors;Two Princes
02/06/2024 04:50:59;bremennext;Iilliaa;Life Gets Hard
02/06/2024 04:52:03;18;MILEY CYRUS;USED TO BE YOUNG
02/06/2024 04:52:03;41;MILEY CYRUS;USED TO BE YOUNG
02/06/2024 04:52:34;bayern1main;Commodores;Nightshift
02/06/2024 04:52:50;1live;Pitbull feat. Kesha;Timber
02/06/2024 04:53:06;bremennext;Lil Nas X;Old Town Road
02/06/2024 04:53:53;dashitradio;The Kid Laroi;What Just Happened
02/06/2024 04:54:56;bremennext;Fred Again.. mit Baby Keem;Leavemealone
02/06/2024 04:55:12;1live;Jonas Brothers;Only Human
02/06/2024 04:56:15;1live;Nico Santos x FAST BOY;Where you are
02/06/2024 04:56:16;18;DAVID GUETTA FEAT. KELLY ROWLA;WHEN LOVE TAKES OVER
02/06/2024 04:56:16;41;DAVID GUETTA FEAT. KELLY ROWLA;WHEN LOVE TAKES OVER
